FID,plot,other_name,gradient,park,project,SU,strata_LC,strata_GD,Observ1,Observ2,Observ3,elev,slope,inc_radiat,heat_loa,aspect,tree,subshrub,shrub,forb,gram,bryo,lichen,soil,duff,rock,water,richness,succ_p,succ_a,height,tissue,comment,lat,long,GPS_accur,Max_PDOP,Max_HDOP,Corr_Type,Rcvr_Type,GPS_Date,GPS_Time,Update_Sta,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,GPS_Height,Vert_Prec,Horz_Prec,Std_Dev,vascular,topo,HUC,Ecoreg_1,Ecoreg_2,Ecoreg_3,Eco_veg,Dep_type,Dep_Name,SecEcoR,Section,Subsect,Lithol,Physiogr,Limest,Beikman,Calcar,arcn_20100,arcn_20101,arcn_20102,arcn_20103,arcn_20104,arcn_20105,arcn_20106
370,T2N2000,T2N-2000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,2000m-north,Anaka Mines,Shanti Berryman,Linda Geiser,508,2,-0.682615,0.991393,293,0,45,0,2,65,50,1,0,5,0,0.1,32,0,0,4.744115,1,"GPS, photo done,  Moss pretty.  Last day! Woohoo!",67.758089,-163.665637,0.4 – 1.1m,4.4,1.3,Postprocessed Code,GeoXT,7/8/06 0:00,08:19:56am,New,LichenPl,XT070808A.cor,5,5,06CAKRVEG_v6,502.963,1.4,0.4,0.288988, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,172,159,85,64,59
371,T2N300,T2N-300,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,300m-north,Anaka Mines,Shanti Berryman,Linda Geiser,565,3,-0.70322,0.955565,54,0,4,0,3,5,40,0.1,0,10,0,0,24,0,0,5.181653,1,"Photographed sick looking Nephroma Arcticum.  Bearing 350, Photo and GPS done.",67.75045,-163.617882,0.4 – 1.1m,2.8,1,Postprocessed Code,GeoXT,7/8/06 0:00,11:07:06am,New,LichenPl,XT070808A.cor,6,6,06CAKRVEG_v6,560.37,1.2,0.5,0.194399, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141,167,141,79,63,54
372,T2N4000,T2N-4000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-north,Anaka Mines,Shanti Berryman,Linda Geiser,430,1,-0.686538,0.358169,50,0,40,0,5,50,40,0.1,10,20,0,1,30,0,0,3.853018,1,Not enough Laevigata for heights.  GPS and photo done.  Moss looks good.,67.763908,-163.711674,0.4 – 1.1m,2.4,1,Postprocessed Code,GeoXT,7/7/06 0:00,05:34:46pm,New,LichenPl,XT070709A.cor,5,5,06CAKRVEG_v6,413.271,0.9,0.5,0.16389, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,138,169,157,79,65,50
373,T2N4000A,T2N-4000auto,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-north,Anaka Mines,Shanti Berryman,Linda Geiser,430,1,-0.686538,0.358169,50,0,40,0,3,50,60,0.1,0,15,0,0,33,0,0,3.567818,1,No Laevigata.  Photo taken GPS at .91m.  Ran out of metal tags plot is marked with metal stake and flagging.  Moss looks good.  Bearing 58.,67.764005,-163.711359,0.4 – 1.1m,2.6,1.7,Postprocessed Code,GeoXT,7/7/06 0:00,07:21:41pm,New,LichenPl,XT070709A.cor,6,6,06CAKRVEG_v6,409.024,0.7,0.6,0.229307, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,146,173,155,75,60,54
374,T2N50,T2N-50,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,50m-north,Anaka Mines, , ,535,2,-0.678263,0.646069,72,0,55,0,0.1,40,75,0.1,1,10,0,0,7,0,0,0.76631,1,Moss not too bad.  Patch of Cladina Rangiferina dead.  Peltigera Aphthosa black and 90% dead.  No photo taken.,67.751416,-163.613029,0.4 – 1.1m,3,1.2,Postprocessed Code,GeoXT,7/8/06 0:00,11:34:41am,New,LichenPl,XT070808A.cor,6,6,06CAKRVEG_v6,537.22,1.2,0.5,0.240831, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,160,132,83,63,59
375,T3S10,T3S-10,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,10m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,585,1,-0.68903,0.159999,316,0,10,0,0.1,85,20,0.1,0,1,0,1,3,0,0,3.980827,1,Couldn't find many lichens for heights.  Lots of dead moss.,67.682918,-163.6919,0.4 – 1.1m,2.3,1,Postprocessed Code,GeoXT,6/22/06 0:00,06:19:26pm,New,LichenPl,XT062213A.cor,5,5,06CAKRVEG_v6,556.98,0.7,0.5,0.305384, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,156,127,75,62,59
376,T3S100,T3S-100,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,100m-south,Anaka Mines,Shanti Berryman, ,595,1,-0.702368,0.222443,2,0,40,0,0.1,70,60,3,0,20,0,0.1,22,0,0,4.312018,1, ,67.682805,-163.689374,0.4 – 1.1m,2.2,1.3,Postprocessed Code,GeoXT,6/27/06 0:00,05:36:11pm,New,LichenPl,XT062709A.cor,5,5,06CAKRVEG_v6,557.829,0.7,0.5,0.380901, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150,172,139,85,57,59
377,T3S1000,T3S-1000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,659,2,-0.671411,0.907099,280,0,30,0,0.1,50,60,0.1,0.1,0.1,0,0.1,25,0,0,5.131667,1,Couldn't get all heights.,67.680539,-163.666829,0.4 – 1.1m,2.5,1.4,Postprocessed Code,GeoXT,6/22/06 0:00,03:10:26pm,New,LichenPl,XT062213A.cor,5,5,06CAKRVEG_v6,616.186,0.7,0.5,0.501448, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,182,166,84,61,56
378,T3S1000A,T3S-1000auto,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,659,2,-0.671411,0.907099,280,0,30,0,0.1,50,50,1,0.1,0.1,0,0.1,33,0,0,4.793031,1,Not enough lichens for heights.  Auto cor. Plot.  Extra Cucullata height @6.0,67.680617,-163.666445,0.4 – 1.1m,2.5,1.1,Postprocessed Code,GeoXT,6/22/06 0:00,04:21:01pm,New,LichenPl,XT062213A.cor,5,5,06CAKRVEG_v6,621.844,1,0.5,0.405722, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,182,166,84,61,56
379,T3S2000,T3S-2000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,2000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,621,3,-0.627454,0.012189,240,0,40,0,0.1,50,60,1,0.1,4,0,3,38,0,0,5.055237,1,"No dust moss looks good.  Not enough Thamnolia for all the heights.  Extra Laevigata heights @ 3.8, 6.2.  25% sphagnum.  Very diverse for ""T"" veg type.  1 bag Cet. Lae. Collected (sparse).",67.660793,-163.659884,0.4 – 1.1m,3.4,2,Postprocessed Code,GeoXT,7/5/06 0:00,04:36:46pm,New,LichenPl,XT070508A.cor,6,6,06CAKRVEG_v6,597.735,1,0.8,0.394293, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150,182,166,83,66,55
380,T3S300,T3S-300,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,300m-south,Anaka Mines,Shanti Berryman, ,613,1,-0.693324,0.078073,33,0,20,0,0.1,80,85,2,0.1,5,0,0.1,30,0,0,5.897266,1,Quite a bit of Sphagnum.  Extra arb/mit height @ 6.8.,67.681832,-163.685141,0.4 – 1.1m,2.2,1.1,Postprocessed Code,GeoXT,6/27/06 0:00,05:46:31pm,New,LichenPl,XT062709A.cor,6,6,06CAKRVEG_v6,567.165,0.7,0.4,0.461346, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,158,182,147,77,72,50
381,T3S4000,T3S-4000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,707,1,-0.686538,0.358169,50,0,25,0,1,75,20,7,0,5,0,2,42,0,0,5.279682,1,Photo and Gps done.  Moss looks good.,67.646636,-163.626192,0.4 – 1.1m,2.3,1.1,Postprocessed Code,GeoXT,7/5/06 0:00,01:40:31pm,New,LichenPl,XT070508A.cor,5,5,06CAKRVEG_v6,682.659,0.9,0.6,0.283843, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,155,178,158,88,75,71
382,T3S50,T3S-50,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,50m-south,Anaka Mines,Shanti Berryman, ,595,1,-0.702368,0.222443,2,0,30,0,0.1,75,35,1,0,5,0,0.1,18,0,0,4.340695,1,Moss looks fine.,67.682432,-163.691723,0.4 – 1.1m,2.4,1.2,Postprocessed Code,GeoXT,6/27/06 0:00,04:07:21pm,New,LichenPl,XT062709A.cor,10,10,06CAKRVEG_v6,557.205,0.8,0.4,0.348849, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150,163,134,74,62,51
383,T4S10,T4S-10,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,10m-south,Anaka Mines,Shanti Berryman, ,559,1,-0.655153,0.743581,200,0,60,0,3,85,70,0,0,20,0,0,0,0,0,0,1,Super dusty.  No lichens.  Dead moss.  Dupe collected.,67.765089,-163.573291,0.4 – 1.1m,2.2,1.3,Postprocessed Code,GeoXT,6/26/06 0:00,05:39:51pm,New,LichenPl,XT062608A.cor,5,5,06CAKRVEG_v6,536.624,0.7,0.5,0.456014, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,183,161,119,108,97,83
384,T4S100,T4S-100,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,100m-south,Anaka Mines,Shanti Berryman, ,547,1,-0.662372,0.781227,110,0,25,0,0.1,85,75,0.1,0,15,0,2,11,0,0,5.316821,1,No dust lots of rain.  No Thamnolia.  Mosses & Peltigera dying.  Moss did not look good.  Wood post for plot marker.,67.764086,-163.568376,0.4 – 1.1m,2.3,1.3,Postprocessed Code,GeoXT,6/28/06 0:00,05:34:36pm,New,LichenPl,XT062815A.cor,8,8,06CAKRVEG_v6,520.912,0.7,0.5,0.478927, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150,165,138,86,67,63
385,T4S1000,T4S-1000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-south,Anaka Mines,Shanti Berryman, ,515,1,-0.667175,0.128923,96,0,30,0,1,80,30,15,0,15,0,0.1,27,0,0,5.010015,1,Moss looks good.  High cover value of few lichen species.,67.756619,-163.560501,0.4 – 1.1m,2.7,1.2,Postprocessed Code,GeoXT,6/28/06 0:00,03:23:26pm,New,LichenPl,XT062815A.cor,5,5,06CAKRVEG_v6,496.058,1,0.5,0.273527, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,179,147,81,67,59
386,T4S1000A,T4S-1000auto,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-south,Anaka Mines,Shanti Berryman, ,515,1,-0.667175,0.128923,96,0,45,0,0.1,65,40,25,0,15,0,0,29,0,0,4.57805,1, ,67.756647,-163.560165,0.4 – 1.1m,3.9,1.6,Postprocessed Code,GeoXT,6/28/06 0:00,04:21:51pm,New,LichenPl,XT062815A.cor,6,6,06CAKRVEG_v6,496.628,1,0.5,0.249379, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,179,147,81,67,59
387,T4S2000,T4S-2000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,2000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,828,1,-0.68311,0.090347,302,0,45,0,0.1,50,50,1,1,5,0,0.1,41,0,0,4.868322,1,Hyl Spl is scattered and mixed with other species.  Many grey green cladonia are pale and yellowish.,67.765309,-163.474324,0.4 – 1.1m,3,1.3,Postprocessed Code,GeoXT,7/7/06 0:00,10:25:46am,New,LichenPl,XT070709A.cor,5,5,06CAKRVEG_v6,795.339,0.9,0.5,0.267827, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,171,162,88,74,61
388,T4S300,T4S-300,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,300m-south,Anaka Mines,Shanti Berryman, ,544,0,-0.676,0.38382,172,0,65,0,1,45,90,1,0,15,0,0.1,25,0,0,4.833448,1,No dust lots of rain.  Dup of HYL SPL.  Peltigera is in bad shape-looks terrible.  Mosses look good.,67.763524,-163.562137,0.4 – 1.1m,2.5,1.3,Postprocessed Code,GeoXT,6/28/06 0:00,01:58:36pm,New,LichenPl,XT062808A.cor,8,8,06CAKRVEG_v6,519.792,0.7,0.5,0.300546, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,175,154,82,69,63
389,T4S4000,T4S-4000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,835,4,-0.596315,0.896568,192,0,45,0,0.1,45,25,2,0,5,0,0,38,0,0,4.174334,1,Moss looks good.,67.751699,-163.440219,0.4 – 1.1m,2.6,1.3,Postprocessed Code,GeoXT,7/7/06 0:00,09:24:06am,New,LichenPl,XT070709A.cor,5,5,06CAKRVEG_v6,802.599,0.8,0.6,0.482578, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,175,171,80,61,48
390,T4S50,T4S-50,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,50m-south,Anaka Mines,Shanti Berryman, ,549,1,-0.655153,0.743581,200,0,45,0,0.1,90,50,0.1,0,10,0,0,5,0,0,3.58331,1,"No cucullata, Stygia, or arb/mit.  Moss is looking ok-alive but dying.  Peltigera looks terrible-dying.",67.76493,-163.57455,0.4 – 1.1m,2,1.1,Postprocessed Code,GeoXT,6/26/06 0:00,05:43:41pm,New,LichenPl,XT062608A.cor,5,5,06CAKRVEG_v6,531.732,0.8,0.5,0.376102, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,150,168,134,86,65,57
391,T5N10,T5N-10,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,10m-north,Anaka Mines,Shanti Berryman, ,567,1,-0.660083,0.802776,242,0,35,0,2,75,30,0,1,20,0,0.1,0,0,0,0,1,Dup collected.  No lichens.,67.678204,-163.703371,0.4 – 1.1m,3.5,1.4,Postprocessed Code,GeoXT,6/25/06 0:00,04:25:56pm,New,LichenPl,XT062508A.cor,5,5,06CAKRVEG_v6,528.05,0.9,0.4,0.378325, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,154,134,105,88,76,69
392,T5N100,T5N-100,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,100m-north,Anaka Mines,Shanti Berryman, ,552,2,-0.636054,0.200758,220,0,40,0,1,58,50,0.1,0,15,0,0.1,8,0,0,5.923814,1,Only Thamnolia heights.  Dup collected.  Mosses a few are dead.,67.676648,-163.70733,0.4 – 1.1m,2.2,1.1,Postprocessed Code,GeoXT,6/25/06 0:00,05:58:01pm,New,LichenPl,XT062508A.cor,5,5,06CAKRVEG_v6,511.406,0.7,0.4,0.27073, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,154,164,131,80,61,61
393,T5N1000,T5N-1000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-north,Anaka Mines,Shanti Berryman, ,538,1,-0.695813,0.005648,26,0,55,0,0.1,85,70,3,0,10,0,0,19,0,0,4.803305,1,"Significant sphagnum component.  Hyl Spl took >1hourto find and collect, very mixed in with other sp.",67.684495,-163.719657,0.4 – 1.1m,4.4,1.8,Postprocessed Code,GeoXT,6/26/06 0:00,01:33:11pm,New,LichenPl,XT062608A.cor,5,5,06CAKRVEG_v6,530.59,1.3,0.7,0.354595, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,183,148,86,73,58
394,T5N1000A,T5N-1000auto,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-north,Anaka Mines,Shanti Berryman, ,538,1,-0.696483,0.773865,24,0,35,0,0.1,65,55,3,0,10,0,0.1,22,0,0,5.762061,1,Moss looks fine.,67.684454,-163.719297,0.4 – 1.1m,2.2,1,Postprocessed Code,GeoXT,6/26/06 0:00,03:55:36pm,New,LichenPl,XT062608A.cor,5,5,06CAKRVEG_v6,527.692,0.7,0.4,0.155256, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,181,148,83,70,61
395,T5N2000,T5N-2000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,2000m-north,Anaka Mines,Shanti Berryman,Linda Geiser,516,2,-0.695619,0.123049,52,0,35,0,1,60,50,2,0,10,0,1,25,0,0,5.434184,1,Not a lot of birch on this plot-so not much substrate for epiphytes.  Sphagnum is the dominant moss thus Hyl Spl was very difficult to find and collect.  Moss looks good.,67.691236,-163.737243,0.4 – 1.1m,2.9,1.3,Postprocessed Code,GeoXT,7/5/06 0:00,10:27:11am,New,LichenPl,XT070508A.cor,5,5,06CAKRVEG_v6,500.961,0.9,0.5,0.219755, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,158,190,156,85,77,63
396,T5N300,T5N-300,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,300m-north,Anaka Mines,Shanti Berryman, ,539,3,-0.639682,0.541995,254,0,25,0,0.1,80,50,1,0.1,5,0,1,23,0,0,3.572187,1,Mosses don't look dead.  Not enough Stygia for all the heights.,67.676907,-163.711633,0.4 – 1.1m,3.5,1.6,Postprocessed Code,GeoXT,6/26/06 0:00,11:54:21am,New,LichenPl,XT062608A.cor,5,5,06CAKRVEG_v6,502.682,0.9,0.5,0.355124, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,175,151,84,66,61
397,T5N4000,T5N-4000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-north,Anaka Mines,Shanti Berryman,Linda Geiser,478,2,-0.688723,0.879844,60,0,25,0,0.1,70,40,2,0,5,0,3,29,0,0,5.135092,1,High sphagnum about 25%.  Hyl Spl hard to find.  Moss looks good.  No Laevigata.,67.696575,-163.783031,0.4 – 1.1m,2.4,1,Postprocessed Code,GeoXT,7/5/06 0:00,05:40:11pm,New,LichenPl,XT070508A.cor,5,5,06CAKRVEG_v6,453.482,0.8,0.5,0.082692, ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,154,182,158,88,74,62
398,T5N50,T5N-50,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,50m-north,Anaka Mines,Shanti Berryman, ,569,1,-0.655904,0.200758,220,0,70,0,1,50,50,0.1,2,10,0,2,3,0,0,1.235448,1,Only Thamnolia heights.,67.678358,-163.704229,0.4 – 1.1m,3.4,1.9,Postprocessed Code,GeoXT,6/25/06 0:00,05:13:41pm,New,LichenPl,XT062508A.cor,5,5,06CAKRVEG_v6,524.594,0.9,0.6,0.497446, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,152,125,73,61,57
399,T5ULW, ,1,2,CAKR07,Lplot,Upland Moist Low Willow Shrub, ,Abbey Rosso,Sean Patrick, ,50.448,4,-0.667791,0.907099,280,0,10,65,0.1,25,60,0.1,0,5,0,0,21,1.972222,1.833333,2.305256,1,"Lichen plot took 1h15m. Downhill = bigger willows. This plot was originally selected for a transect sampling, but was instead used as a standard random point plot.",67.273964,-163.623621,0.1 – 0.7 m,3.4,1.4,Postproces,GeoXH 2005,6/16/07 0:00,07:50:21am,New,Lichen_P,RCRXHR061,10,10,KOVA_CAKR_07,50.448,0.4,0.2,0,85,2,4,3,3,210,3,24,7,2,1,77,29,12,1,1176,1,4,105,138,166,65,46,35
400,T6S10,T6S-10,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,10m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,321,1,-0.693693,0.016379,328,0,50,0,0.1,25,50,0.1,0,0,0,0,10,0,0,2.590551,1, Collection for trace count.  1st day training.  1st picture.  Extra number to right of ave. are quick field ave.,67.623537,-163.897202,0.4 – 1.1m,2.5,1.5,Postprocessed Code,GeoXT,6/21/06 0:00,10:16:24am,New,LichenPl,XT062110A.cor,34,34,06CAKRVEG_v6,320.019,0.7,0.5,0.366782, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,143,129,104,90,66,75
401,T6S100,T6S-100,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,100m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,335,4,-0.735954,0.444791,320,0,60,0,1,20,80,1,0,0.1,0,2,14,0,0,3.515723,1,Samples.  Picture #3.  Extra numbers to the right of ave are field checked ave.,67.623222,-163.893838,0.4 – 1.1m,4.2,1.8,Postprocessed Code,GeoXT,6/21/06 0:00,01:59:22pm,New,LichenPl,XT062113B.cor,30,30,06CAKRVEG_v6,333.66,1.1,0.6,0.310732, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,143,161,146,79,59,59
402,T6S1000,T6S-1000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,1000m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,493,4,-0.684958,0.000489,290,0,50,1,1,25,75,2,0,2,0,0.5,40,0,0,4.143907,1,Numbers to right of ave. are field ave.,67.616304,-163.880905,0.4 – 1.1m,2.5,1.1,Postprocessed Code,GeoXT,6/21/06 0:00,04:26:41pm,New,LichenPl,XT062113B.cor,29,29,06CAKRVEG_v6,479.904,0.9,0.5,0.264843, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,159,159,79,58,57
403,T6S2000,T6S-2000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,2000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,251,5,-0.696506,0.843232,294,0,40,0,0.1,15,20,0.1,0,10,0,0,43,0,0,2.982,1,"Extra cucullata height @ 4.2.  Bearing 42.  Carex and willow dominated, best we could find to matchT veg. Type.  Many peltigera sp.  Dup of Hyl. Spl. Collected.  Moss ok.",67.578728,-163.962796,0.4 – 1.1m,2.2,1.1,Postprocessed Code,GeoXT,7/6/06 0:00,01:36:26pm,New,LichenPl,XT070608A.cor,6,6,06CAKRVEG_v6,249.011,0.7,0.5,0.277705, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,158,184,147,89,69,57
404,T6S300,T6S-300,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,300m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,359,4,-0.729525,0.159999,316,0,50,0,0.1,25,80,0.1,0,0,0,0,11,0,0,3.636436,1,Sphagnum cover maybe 75%.  Hyl. In short supply on plot.  Not enough in area to collect.  2 pictures.  #'s to right of ave are just a field ave.,67.621488,-163.892538,0.4 – 1.1m,3,1.8,Postprocessed Code,GeoXT,6/21/06 0:00,02:50:41pm,New,LichenPl,XT062113B.cor,21,21,06CAKRVEG_v6,359.911,0.7,0.6,0.491975, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,165,162,74,59,53
405,T6S4000,T6S-4000,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,111,1,-0.660349,0.998414,243,0,75,0,0.1,37,35,0.1,0,5,0,0.1,31,0,0,4,1,Only arb/mit for heights.  Wet area.  Moss looks good.,67.561001,-163.962983,0.4 – 1.1m,3.6,1.7,Postprocessed Code,GeoXT,7/6/06 0:00,02:58:11pm,New,LichenPl,XT070608A.cor,6,6,06CAKRVEG_v6,133.275,1.1,0.7,0.752792, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,151,178,150,78,65,56
406,T6S4000A,T6S-4000auto,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,4000m-south,Anaka Mines,Shanti Berryman,Linda Geiser,115,1,-0.660349,0.998414,243,0,40,0,2,50,25,0.1,0,5,0,1,23,0,0,5.434723,1,Moss nice.  Not very many lichens for heights.  20% sphagnum cover.,67.56117,-163.962892,0.4 – 1.1m,3.4,1.4,Postprocessed Code,GeoXT,7/6/06 0:00,03:37:01pm,New,LichenPl,XT070608A.cor,5,5,06CAKRVEG_v6,132.798,1,0.5,0.336602, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,139,174,157,78,62,51
407,T6S50,T6S-50,0,2,CAKR06,Splot,Upland Moist Dwarf Birch-Tussock Shrub,50m-south,Anaka Mines,Shanti Berryman,Peter Neitlich,335,3,-0.748855,0.418519,348,0,65,0,1,20,70,2,0,0,0,0,17,0,0,4.250362,1,Samples.  Picture #2.  Extra numbers to the right of Ave. are quick field ave.,67.623471,-163.895073,0.4 – 1.1m,2.8,1.5,Postprocessed Code,GeoXT,6/21/06 0:00,12:31:41pm,New,LichenPl,XT062110A.cor,23,23,06CAKRVEG_v6,329.42,0.7,0.4,0.328501, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135,148,139,79,55,48
408,TLA2, ,1,5,KOVA,Lplot,Talus Lichen Acidic, ,Shanti Berryman,Sean Patrick, ,681.231,25,-1.342113,0.982479,350,0,25,0,5,1,10,35,0.1,1,70,0,49,2.009081,2.066406,6.370818,1,Plot was put up slope from original point to reduce hiking/access time from helicopter landing spot.,67.529929,-159.48295,0.1 – 0.7 m,1.8,0.9,Postprocessed Carrier Fl,GeoXH 2005,6/26/07 0:00,05:49:51pm,New,Lichen_P,RCRXHR062617A.cor,10,10,KOVA_CAKR_07,681.231,0.3,0.2,0,30,4,6,3,3,230,3,110,7,2,1,77,29,12,1,1167,1,2,83,73,46,42,36,39
409,TLA4, ,1,5,KOVA,Lplot,Talus Lichen Acidic, ,Shanti Berryman,Sean Patrick, ,980.245,30,-0.832375,0.004399,70,0,15,0,0.1,1,25,50,0,1,80,0,63,2.123772,2.179794,4.35534,1,We moved this plot north of the original location. Original location was on rock cliff/talus area and was not near a landing area. Plot is located on same aspect and veg/rock type as original point. Bottom portion of plot (E) and S part of plot is very s,67.480555,-160.138801,0.1 – 0.7 m,2.3,1.2,Postprocessed Carrier Fl,GeoXH 2005,6/29/07 0:00,03:58:16pm,New,Lichen_P,RCRXHR062915A.cor,10,10,KOVA_CAKR_07,980.245,0.4,0.3,0,15,4,6,3,3,230,3,110,7,2,1,10,12,12,1,1167,1,1,115,95,53,59,51,56
